key,contrast,estimate,SE,df,t.ratio,p.value
Number_BM,"Treated,1 mo - Treated,3 mo",1.4709472188292718,0.40796254544627303,108,3.605593786116303,4.7297181066315334e-4
Number_BM,"Control,3 mo - Treated,3 mo",-2.4958165307622258,0.6155755641078161,108,-4.054443802329183,9.509595668009701e-5
Weight_BM_4mm,"Control,48 h - Treated,48 h",-0.029333333333436053,32.08334140780697,109,-9.142854841889459e-4,0.9992721770416287
Weight_BM_4mm,"Control,48 h - Control,1 mo",0.003999999999974919,39.29390784631697,109,1.0179695070338594e-4,0.9999189638582443
Weight_BM_4mm,"Control,48 h - Treated,1 mo",-3.962666666666685,32.083341407806934,109,-0.12351165722727489,0.9019294089947212
Weight_BM_4mm,"Control,48 h - Control,3 mo",-122.74600000000007,41.67748304617512,109,-2.945139462092946,0.003946956320075946
Weight_BM_4mm,"Control,48 h - Treated,3 mo",-116.77377777777767,32.525891160362264,109,-3.5901791960763934,4.968982716349631e-4
Weight_BM_4mm,"Treated,48 h - Control,1 mo",0.03333333333341097,32.08334140780705,109,0.0010389607774862178,0.9991729284902735
Weight_BM_4mm,"Treated,48 h - Treated,1 mo",-3.9333333333332487,22.68634827258357,109,-0.17337886583036718,0.8626752022418289
Weight_BM_4mm,"Treated,48 h - Control,3 mo",-122.71666666666663,34.9620107419362,109,-3.510000256348831,6.527150645843074e-4
Weight_BM_4mm,"Treated,48 h - Treated,3 mo",-116.74444444444423,23.308007161290867,109,-5.008769889101861,2.1262534417540764e-6
Weight_BM_4mm,"Control,1 mo - Treated,1 mo",-3.96666666666666,32.08334140780709,109,-0.12363633252057157,0.9018309221453742
Weight_BM_4mm,"Control,1 mo - Control,3 mo",-122.75000000000004,41.67748304617512,109,-2.9452354371784746,0.003945823645177375
Weight_BM_4mm,"Control,1 mo - Treated,3 mo",-116.77777777777764,32.52589116036235,109,-3.5903021750281447,4.966888499754752e-4
Weight_BM_4mm,"Treated,1 mo - Control,3 mo",-118.78333333333337,34.9620107419363,109,-3.397497192312653,9.502945431142654e-4
Weight_BM_4mm,"Treated,1 mo - Treated,3 mo",-112.81111111111099,23.308007161290845,109,-4.840015293047614,4.305126803321787e-6
Weight_BM_4mm,"Control,3 mo - Treated,3 mo",5.972222222222399,35.36855941376603,109,0.16885681297774066,0.8662222205529395
Weight_fouling,"Control,48 h - Treated,48 h",2.4896551724137814,10.152688367438222,107,0.24522127364793567,0.8067548053656273
Weight_fouling,"Control,48 h - Control,1 mo",-6.199999999999975,12.381200288740418,107,-0.5007592039067743,0.6175691227506399
Weight_fouling,"Control,48 h - Treated,1 mo",-35.36666666666666,10.10920770353791,107,-3.498460779897659,6.830245569501115e-4
Weight_fouling,"Control,48 h - Control,3 mo",-168.6285714285717,13.643418219651357,107,-12.359701118425498,2.460270333267849e-22
Weight_fouling,"Control,48 h - Treated,3 mo",-130.31111111111133,10.248651638347079,107,-12.714951752631544,4.0062293819434695e-23
Weight_fouling,"Treated,48 h - Control,1 mo",-8.689655172413756,10.152688367438236,107,-0.8558969661950101,0.39396738664445474
Weight_fouling,"Treated,48 h - Treated,1 mo",-37.856321839080444,7.20964915163564,107,-5.250785585106045,7.750941497126556e-7
Weight_fouling,"Treated,48 h - Control,3 mo",-171.11822660098548,11.658722966634217,107,-14.6772701513454,2.2036214492269684e-27
Weight_fouling,"Treated,48 h - Treated,3 mo",-132.80076628352512,7.403905786853623,107,-17.936582407534978,4.988258995723657e-34
Weight_fouling,"Control,1 mo - Treated,1 mo",-29.166666666666686,10.109207703537907,107,-2.8851585131107025,0.004732093692742038
Weight_fouling,"Control,1 mo - Control,3 mo",-162.4285714285717,13.643418219651348,107,-11.90526954561996,2.5437306387232195e-21
Weight_fouling,"Control,1 mo - Treated,3 mo",-124.11111111111137,10.248651638347095,107,-12.10999412320039,8.864110580325615e-22
Weight_fouling,"Treated,1 mo - Control,3 mo",-133.26190476190504,11.620878646629043,107,-11.467455156720128,2.446163623448748e-20
Weight_fouling,"Treated,1 mo - Treated,3 mo",-94.94444444444468,7.3441691298307665,107,-12.927867368794177,1.3568945284534308e-23
Weight_fouling,"Control,3 mo - Treated,3 mo",38.31746031746035,11.742384788900543,107,3.2631753265043595,0.0014792844357544063
